Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
TVP23B	-0.133015281603338	5.00553452109799	-0.209316839621169	0.834842738229305	0.969256259886334	-6.53486389688298
DHTKD1	-0.109671938629198	5.19624437362012	-0.209208629376168	0.834926862550638	0.969256259886334	-6.55713023320957
STK39	0.200708283660473	5.15941164310503	0.209181395219301	0.834948035110552	0.969256259886334	-6.53633850736943
IFT74	0.108188712549564	4.48050113183042	0.209136157785917	0.834983204168208	0.969256259886334	-6.41442228145834
MUC3A	-0.335370649410589	-1.58409278136428	-0.208885543581834	0.835178045945251	0.969256259886334	-5.86439948238386
CCDC15	-0.208612262852109	1.94647546961351	-0.208881386645132	0.835181277872221	0.969256259886334	-5.95710496631381
FUCA1	-0.105014001969094	5.34228438456998	-0.208875321715854	0.835185993226613	0.969256259886334	-6.57181717562066
RARG	-0.170777523318384	4.40341930053177	-0.208794680639219	0.835248690536017	0.969256259886334	-6.42893915902281
MORC3	0.449534340766381	4.20186318569454	0.208764169041471	0.83527241315586	0.969256259886334	-6.25931225118063
ARL6IP6	-0.147414782940673	3.66742065302587	-0.208644618573964	0.835365364543525	0.969256259886334	-6.22170759928989
TXNL4B	-0.0752031349443955	3.9255732699916	-0.208590738581337	0.835407257411995	0.969256259886334	-6.40744476444714
USP21	-0.11016992291822	4.32917585238213	-0.208512033486281	0.835468453196992	0.969256259886334	-6.43117587443087
PSMA6	-0.120354638147183	7.73465766478467	-0.208490803541821	0.835484960347491	0.969256259886334	-6.75607483954681
ELOVL2	-0.303303368070965	-1.4683224098301	-0.208395542248495	0.835559030813272	0.969256259886334	-5.88182460494497
GK5	0.143259462417717	4.7386091305455	0.208377219144009	0.835573278123307	0.969256259886334	-6.39288575000679
C19orf68	0.100774848006869	3.09960365444632	0.208233745854597	0.835684839097374	0.969256259886334	-6.28980227728647
FAM173B	-0.103170126761252	3.96246693372006	-0.208177249063455	0.83572877041181	0.969256259886334	-6.33987189238488
PDZD11	-0.0840757144869808	5.80200758111151	-0.208161645068015	0.835740904007991	0.969256259886334	-6.64575576086615
MT-ND1	0.118683859690642	11.5186272244476	0.208057030695541	0.835822252702611	0.969256259886334	-6.8364088400503
SERPINA5	-0.348699938060009	-0.727529401592139	-0.208056015442575	0.835823042177539	0.969256259886334	-5.85139939497478
XAGE2	0.307895494048203	-3.73698452178707	0.207952610285179	0.835903452362433	0.969285880501132	-5.86828402450702
AMBP	-0.361221996463717	-0.802606102459669	-0.207640864824572	0.836145883282565	0.969415867766191	-5.85156148952992
MS4A7	-0.321763938967404	-3.40874979260011	-0.207626529544222	0.83615703159121	0.969415867766191	-5.8642829906459
NACAD	0.231622652115197	-0.529016849438849	0.207533968526379	0.836229015562593	0.969415867766191	-5.9037337718056
TMEM106C	-0.0843958887652695	7.24223104172284	-0.207406714974923	0.836327981932716	0.969415867766191	-6.73541261429345
CORO6	0.260169532975512	-1.99805034456111	0.207378584539359	0.836349859613778	0.969415867766191	-5.84847930460791
FNIP2	-0.207033732890331	4.47795921569032	-0.207358720313203	0.836365308553321	0.969415867766191	-6.32183333982252
CSGALNACT1	0.343096241589325	0.97536164695478	0.20730546755012	0.8364067249688	0.969415867766191	-6.03327815643879
ABCB6	0.234177868737637	3.67253124390077	0.207243975980526	0.836454549550552	0.969415867766191	-6.1838490342488
HSDL1	-0.241729169502493	3.98689872836615	-0.207151376834157	0.836526568970498	0.969435736514879	-6.14816308536193
IRX4	0.275932409723718	-3.78915533884674	0.207000719391159	0.836643746497289	0.969454259286214	-5.85762763766673
ARMT1	0.0954859975745251	5.15255458379091	0.206989714509866	0.836652305959335	0.969454259286214	-6.54928676813765
SLC25A29	0.18357527297009	4.80332618707708	0.206842332725524	0.836766939614047	0.969523496768004	-6.53806823113282
ALKBH4	0.0969363003069066	3.06846052909826	0.206682510272341	0.836891253636141	0.969557746897212	-6.31148375800956
NTS	0.45967875874193	-1.26788887717639	0.20666321114069	0.836906265279949	0.969557746897212	-5.84797523684901
CEP70	-0.103356422865596	4.39528748683996	-0.206387748188561	0.837120538103774	0.96972182586632	-6.51113186346078
B3GNT2	0.128556880794391	4.76795936874738	0.206294847253543	0.837192805221283	0.96972182586632	-6.48209616454325
LINGO3	-0.238506715859971	-3.75940646141468	-0.206237127961578	0.837237705443202	0.96972182586632	-5.86877748540087
DNAJC1	-0.116771687345026	5.25594327082872	-0.206198874344389	0.837267463485734	0.96972182586632	-6.60922460244438
FAM189A1	-0.332104861475336	-2.46564589747739	-0.205852999682298	0.837536535196334	0.969939498685132	-5.85871131921953
PCGF6	0.123981020057966	3.13932346221288	0.20581613768403	0.837565212976434	0.969939498685132	-6.23122176002386
NLRP10	0.20023080059746	-4.6873981549712	0.205623226411964	0.837715297073042	0.97004971408576	-5.87321730428273
UHRF1BP1	0.105548221218045	5.12999615564832	0.20540915932736	0.837881847365088	0.970106193581192	-6.54326655987523
ZNF518B	0.488577652072724	2.24858109131622	0.205379051682591	0.837905272566792	0.970106193581192	-6.09462083678412
MGST2	-0.164329081613701	5.14612161314866	-0.205348796314143	0.837928812852678	0.970106193581192	-6.49464419005188
EPHA8	-0.356844378990291	-2.72593180202423	-0.205044948424089	0.838165230895697	0.970280015269706	-5.86553104627029
LINC01125	-0.281829495531237	-2.6075363622381	-0.204957588471501	0.838233206716286	0.970280015269706	-5.8554988870699
CCL19	0.239820785417116	-4.80096753716557	0.204913113216054	0.838267813917105	0.970280015269706	-5.87525202242197
METTL9	0.0686645900901084	6.84647766891519	0.204854196971984	0.838313658469986	0.970280015269706	-6.721969926756
SNX22	0.311221894824637	-0.275975554761843	0.204767533775774	0.838381094805083	0.970280015269706	-5.88070691959626
AKR1C4	0.369814406413592	-1.51208851179821	0.204650660957771	0.83847204045986	0.970280015269706	-5.84592928071679
PHKA1	0.256449605756137	3.69280048012662	0.204634653934708	0.838484496643443	0.970280015269706	-6.3906997372636
BTRC	-0.0794759253607237	4.53789113185133	-0.204591163338544	0.838518339925427	0.970280015269706	-6.52219528756224
GJA5	-0.32157027738568	-2.44603602198702	-0.204451644330001	0.838626912150811	0.970342089995823	-5.85411179037427
CASP5	0.250724028176948	-1.90624509114123	0.204338736258467	0.838714778324997	0.970380200005855	-5.85417386607634
ERI2	-0.0980170080748993	4.4793539755976	-0.204172239813493	0.838844351251521	0.970466555940365	-6.45996730947233
LY86	-0.3164151682818	-4.42802683795817	-0.204003710764447	0.838975510566917	0.970467979527287	-5.8759060168683
SUPT20H	-0.120488609123215	4.91748734152864	-0.203930903500253	0.839032174919391	0.970467979527287	-6.45936754233342
CHCHD3	-0.0711071305948043	6.24330237902693	-0.203748703292637	0.839173981223803	0.970467979527287	-6.64293375787193
FAM204A	-0.0837862532635699	4.99058301717982	-0.20369335786742	0.839217057590361	0.970467979527287	-6.55947849621613
SOX6	0.262796727295954	1.80149259050179	0.203559901334596	0.839320931300469	0.970467979527287	-6.1582668116459
EFCAB14	0.0856159379369721	6.87405988831899	0.20348050819862	0.839382727007837	0.970467979527287	-6.70886072001598
RUNDC3B	-0.322674307460832	-3.36709167516578	-0.203480228379966	0.839382944806689	0.970467979527287	-5.87086305535918
WDFY2	-0.103576421856494	4.41534267511192	-0.203473646288965	0.839388068027955	0.970467979527287	-6.477365082464
TBC1D2B	0.235325374039551	4.9236410061377	0.203447974993156	0.839408049545434	0.970467979527287	-6.30151738910245
ACSL1	0.205400484666131	4.91523476056029	0.203403623718952	0.839442571065922	0.970467979527287	-6.52327054862058
MSANTD3-TMEFF1	-0.177223370341397	1.15466354639582	-0.203376291575251	0.839463845632528	0.970467979527287	-5.99178788379062
EHBP1	0.126251935594009	5.47737873859128	0.203255705013305	0.839557708229332	0.970467979527287	-6.6245983354813
MED25	-0.105541514296689	4.7000476283718	-0.203146322756369	0.839642851598044	0.970467979527287	-6.54387532589645
MRPL4	-0.148581181935371	5.66176820618745	-0.20301550113447	0.839744685931915	0.970467979527287	-6.61569743957696
CDH13	-0.272819174183966	-0.907563118778692	-0.202998101268537	0.839758230564529	0.970467979527287	-5.84857594465268
SATB2	-0.375206264579668	3.89155920872038	-0.202947153579344	0.839797890214287	0.970467979527287	-6.02505976029297
MRPL20	-0.109418224634818	6.30060834930465	-0.202932728116159	0.839809119627767	0.970467979527287	-6.67723003377275
C5orf58	-0.263346467262479	-4.3610656356617	-0.202900255613708	0.839834397770472	0.970467979527287	-5.86842139288336
TMEM266	0.240554221038606	-4.48762414590166	0.202778010278745	0.839929560877296	0.970514462846381	-5.87093389185204
PRDX6	0.0694745413095268	7.22707235500733	0.20256046173346	0.840098919641808	0.970646665427873	-6.74740594412532
PSMB7	-0.109739066417943	7.3251014615578	-0.202225394949615	0.84035977966226	0.970884563960073	-6.74148600901871
TMEM223	-0.0842459182617156	4.06286482394006	-0.201942449088835	0.84058007587208	0.970901858034925	-6.44268286181555
CLDN18	-0.687358093810661	0.469959610904794	-0.201920879053992	0.840596870410766	0.970901858034925	-5.8785407592809
KLHDC2	0.128328631581753	4.88449630507716	0.201880498096871	0.840628311428568	0.970901858034925	-6.45828906296346
ARMC7	-0.105548003467891	3.65647283996457	-0.201854143365879	0.840648831626405	0.970901858034925	-6.38424289315025
CELF6	-0.3060089817238	-0.976592489418011	-0.201853230175177	0.840649542652679	0.970901858034925	-5.84795276924861
ARMC5	0.133661560987539	3.37626727661172	0.201738266603611	0.840739056364783	0.970941764381268	-6.33597798759757
PAX4	0.27489213568621	-4.20086109447351	0.201514811654463	0.840913050389794	0.97099669994015	-5.87653904080237
HIC2	0.138600633223639	3.19211019722225	0.201415075928949	0.840990712548443	0.97099669994015	-6.21380771973093
KMT5A	-0.0950609631361611	4.94837496572433	-0.201329177300002	0.841057601313091	0.97099669994015	-6.54503510940612
PINK1	-0.26373228538904	4.14784244798914	-0.201207754903093	0.84115215423173	0.97099669994015	-6.15359480231651
WDR45B	-0.134349557574544	6.62112325988659	-0.201150627069354	0.841196641097382	0.97099669994015	-6.68330757197673
MFSD1	0.353594171684826	4.00687215004977	0.20109261188953	0.841241819492264	0.97099669994015	-6.17485325114807
SULT2B1	-0.447429897849325	2.02430024667078	-0.201049059977778	0.841275735199459	0.97099669994015	-6.0205233048708
DIP2A	-0.16531236128086	4.54138357463382	-0.201044083930037	0.841279610276502	0.97099669994015	-6.32404336259397
C7orf26	0.0824998790121395	4.30255192843151	0.20104191097016	0.841281302461447	0.97099669994015	-6.50014330921932
STXBP5L	-0.263342922272336	-1.69048164068964	-0.20059748919049	0.841627410126841	0.971080027423293	-5.84945912653297
UNC50	-0.100642656509326	5.21258101360814	-0.200541220368786	0.841671233504146	0.971080027423293	-6.52520543634689
SAMM50	0.0818207023379888	5.72546377714771	0.20049788673295	0.841704983020426	0.971080027423293	-6.63641972704825
ZNF785	-0.118440112759615	3.66556073061692	-0.200453125414353	0.841739844770564	0.971080027423293	-6.38658082762489
LIPT1	-0.084717197342383	2.78051392048533	-0.20044623256193	0.841745213204036	0.971080027423293	-6.14608301173323
RPS6KA4	-0.105508289621629	5.221803193565	-0.200426034009093	0.841760944700835	0.971080027423293	-6.54490789502742
TBC1D23	0.296539088167737	4.81084265226353	0.200381829441407	0.841795373334092	0.971080027423293	-6.27854821463468
AGBL1	-0.223841513713062	-2.98386800365638	-0.200280126274873	0.841874585803034	0.971080027423293	-5.8610194299687
UPK1A	0.353055461759971	-2.72739429810544	0.200243190796324	0.841903353753519	0.971080027423293	-5.84703027554808
RFC2	-0.103715115482527	5.36355847364305	-0.200192429034273	0.841942890938954	0.971080027423293	-6.62587206103283
MT1G	-0.331462324746474	0.00341654955919857	-0.20017283065419	0.841958155781873	0.971080027423293	-5.84700542498808
RBAK-RBAKDN	-0.240371223614413	-2.43749640924709	-0.199936514760977	0.842142222968815	0.971182230336477	-5.84711814736375
CEP97	-0.11555403645839	3.78728692172617	-0.199913350460515	0.842160266189729	0.971182230336477	-6.33655651782837
ACAP3	0.131579563903164	4.16184379018101	0.199744616220588	0.8422916998327	0.971182230336477	-6.49172985685575
GIMAP7	0.350461053697716	-2.41577708250932	0.199730944541368	0.842302349430693	0.971182230336477	-5.85333686554447
SUN3	-0.232925598946504	-3.1690013207195	-0.199706176924846	0.842321642319455	0.971182230336477	-5.85998179302864
VPS37A	0.0999095067365217	4.42255776094887	0.199509428184371	0.842474904411247	0.971203788177992	-6.47904770754612
PHF1	-0.107893845401578	3.7474188467531	-0.199402869878421	0.842557913075947	0.971203788177992	-6.33730910993893
TAF1	-0.123709692535615	5.88026951126834	-0.199190982509394	0.842722978143676	0.971203788177992	-6.60944054465723
LCOR	-0.118776420505588	5.78391934966116	-0.199175254315401	0.842735231045512	0.971203788177992	-6.59825670555079
SMIM11B	-0.226584603775032	2.30800386713673	-0.199122587347328	0.842776261035915	0.971203788177992	-6.30127002744356
MIER2	-0.126400250941351	3.58737180203158	-0.199118687163529	0.842779299475834	0.971203788177992	-6.36452708387197
SMARCD1	0.0834383554828703	6.24722520206139	0.199029432547995	0.842848833977801	0.971203788177992	-6.66001412375778
CENPVL3	0.195220755739668	-4.59912145269024	0.199001519827873	0.842870579856614	0.971203788177992	-5.87742553368366
C9orf131	0.363210775736235	-1.9754759447953	0.198914403505435	0.842938450095578	0.971203788177992	-5.84408497406883
ETV1	-0.246021245487562	2.20150234253325	-0.198851696364944	0.842987304464426	0.971203788177992	-6.17515875752528
FOXE3	-0.217189525930678	-3.0120952682806	-0.198757438027095	0.84306074114918	0.971203788177992	-5.86741900196751
CNPY2	0.0839011807001671	5.74117035614232	0.198724020874524	0.843086776792778	0.971203788177992	-6.65167744506997
LYVE1	-0.233956831896767	-4.08678825079014	-0.198697933216012	0.843107102074889	0.971203788177992	-5.87059572579192
UBE2G2	0.0970388232391546	5.17221925986732	0.19863208628102	0.843158404875007	0.971203788177992	-6.61096581529694
CYP7B1	0.313556396399134	-1.60410525139764	0.198583278997994	0.843196432145554	0.971203788177992	-5.8914140480017
HELLS	-0.108816356311965	5.1579157415867	-0.198446144182425	0.843303280141793	0.971203788177992	-6.53715054488362
SCGN	-0.397569099903773	-2.34103265624371	-0.198418418608117	0.843324882761211	0.971203788177992	-5.87038264652262
TRHR	0.160780730430112	-4.32172329864603	0.198391022755782	0.843346228593341	0.971203788177992	-5.87112990423134
HSPA4L	0.261562318003738	3.82503422689851	0.198341415048194	0.843384881378839	0.971203788177992	-6.38232566791664
SERTAD3	0.0890039181841257	4.21687843731321	0.198176926346465	0.843513048628176	0.971288066553602	-6.43357589910869
APLP2	0.117039693188224	8.86388904796382	0.1979277820613	0.843707186371104	0.971358744964852	-6.80714813045886
GHITM	0.0655690238248123	7.80695902897784	0.197909101406625	0.843721743067387	0.971358744964852	-6.7627636613477
CMAS	-0.114937638792929	6.24878896700103	-0.197817937632384	0.84379278222679	0.971358744964852	-6.64103579783824
MAGEE1	0.321362848956408	0.052464210590957	0.19778407519033	0.843819169787205	0.971358744964852	-5.9217968657737
ITGBL1	0.32675893711288	-0.956579075716811	0.197719842205398	0.843869224312149	0.971358744964852	-5.89130063934486
SMC4	-0.298219322875551	5.60859912897442	-0.197597831923095	0.843964304445654	0.971358744964852	-6.5426383828744
PFN4	0.202259164117223	-1.4932057512097	0.197560108572182	0.843993701957127	0.971358744964852	-5.84671019249269
LMNA	-0.110855430808178	8.36607266337693	-0.197485075856203	0.844052175024814	0.971358744964852	-6.78600735694848
XYLB	-0.195448763511022	2.50963217563049	-0.197463112889939	0.844069290951853	0.971358744964852	-5.99421507266133
IPO9	-0.0885099612580851	7.1079498163072	-0.197224288325659	0.844255413832787	0.971473052769074	-6.73634679515465
PPIL6	0.171874806202532	1.10398786452509	0.197194535379037	0.844278601786686	0.971473052769074	-5.9642810508464
ZNF512	0.31652581784366	4.03268579758348	0.196839922410789	0.844554979963089	0.971698321856531	-6.22735276565367
ZNF664	0.0928336131381915	7.64564988692775	0.196802196090114	0.844584384246973	0.971698321856531	-6.75143228506845
ANGPTL5	0.208009231064441	-3.90335476013518	0.19660881452381	0.844735111312995	0.971808444676697	-5.86470093410541
CASKIN2	-0.133108032989433	4.19260711335911	-0.196441846374542	0.844865255691366	0.971894875759828	-6.46865160223553
DDX56	0.130698419277454	3.78357326171515	0.196224597799142	0.845034597948018	0.971972199370848	-6.43562796360272
RAD54B	0.136775215444214	4.14235825251238	0.196211272930008	0.845044984737477	0.971972199370848	-6.39796057629513
WIZ	-0.103459680689333	5.41352226521133	-0.196143863629453	0.845097530982465	0.971972199370848	-6.56806257216526
VSIG4	0.237539370035778	-4.76547769656326	0.195992759847477	0.845215320499307	0.971978621388685	-5.87706857150646
ELFN2	-0.350497726976002	-0.470671152938985	-0.195862828206059	0.84531660858549	0.971978621388685	-5.95628941509838
RABEP2	-0.11341950466067	4.27986061362745	-0.195796053436144	0.845368663810608	0.971978621388685	-6.47727081563278
IRAK1	0.137482224943406	7.42433194796672	0.195741719244827	0.84541102131458	0.971978621388685	-6.75080101923967
LRMDA	0.316174151180455	0.977490238800485	0.195715561754694	0.845431413167678	0.971978621388685	-5.91936245421957
SETDB1	-0.0985981813293014	5.6196168484592	-0.195559801293782	0.845552843082117	0.971978621388685	-6.60019820819389
BLVRB	0.136338151059196	5.39102799942328	0.195472755199726	0.845620705325917	0.971978621388685	-6.62726143045319
HBP1	-0.0873506304173799	6.02197652208002	-0.195460473485464	0.845630280401126	0.971978621388685	-6.64747995479958
CCDC8	0.288954601131356	-0.0447252646051626	0.19536870064024	0.845701829123136	0.971978621388685	-6.04525247719319
SERP2	0.266507597880355	-1.07247009097435	0.195367332443272	0.845702895818278	0.971978621388685	-5.84862627905668
CALB1	-0.64246481322728	1.9158132498093	-0.195360360000311	0.845708331787925	0.971978621388685	-5.88752232760078
SLC30A10	0.262162227438105	-4.63802656375552	0.195231212796213	0.845809020994442	0.972011693988938	-5.87754247860161
MARCH5	-0.0807914746446516	4.95837357920519	-0.195182306736864	0.845847151120341	0.972011693988938	-6.54867909071393
ANKRD11	-0.107609546204837	6.0246719205006	-0.195042263626995	0.845956339252868	0.972073935816389	-6.62052831388433
FBXO10	-0.105980170272006	2.69815632456658	-0.194909436946337	0.846059903710746	0.97212970789945	-6.22264558338935
PTBP1	-0.0967133884133502	7.87798407719286	-0.194660256377694	0.846254196189199	0.972287980210521	-6.75959589701799
RGS13	0.305670353203427	-4.47376786305168	0.19449849616999	0.846380329889518	0.972287980210521	-5.87787957377174
C18orf54	0.149787487153874	2.57172155953388	0.194358697843567	0.846489341896288	0.972287980210521	-6.18417568868804
PIBF1	-0.148946591361119	4.49517461588233	-0.194299429765004	0.84653555889449	0.972287980210521	-6.31707859044529
MAP2K3	-0.117630767028253	5.12968872548456	-0.194218941872946	0.846598323878438	0.972287980210521	-6.5661174736754
CARNS1	0.290066800061258	-1.58938594921349	0.194146286559377	0.846654981821347	0.972287980210521	-5.8453879503943
TG	0.297278099286642	0.106912741236122	0.194093009240733	0.846696528964532	0.972287980210521	-5.86847783512493
SNX8	-0.100608432605166	4.95094628093799	-0.194018290667737	0.8467547973318	0.972287980210521	-6.54349547580768
SPATC1	-0.2414997980528	-2.85877112315311	-0.193976137204632	0.846787670573683	0.972287980210521	-5.85828137097114
LTN1	0.133364457920221	5.59735246042853	0.193965672966993	0.846795831117817	0.972287980210521	-6.58834210312564
CYP4F8	0.26544692488876	-4.83847000431354	0.193956403010757	0.846803060314677	0.972287980210521	-5.87753293883563
CLUAP1	0.0771540873217024	4.14484473083956	0.1936978863267	0.847004670459339	0.972417247944331	-6.45367081197634
PLCD3	-0.209376692768473	4.90148104722381	-0.193670878540285	0.84702573368999	0.972417247944331	-6.34893294009961
WNT16	0.224214536964107	-2.41266548770236	0.193543057276044	0.847125422338084	0.972468497694756	-5.85120835025055
MAPK15	-0.230290935565491	1.47263273246816	-0.193431524183634	0.847212409777533	0.972497703861402	-5.98529258462647
RGPD2	-0.319321659496629	-0.1794287146819	-0.193352352780374	0.847274158684276	0.972497703861402	-5.87261031509886
NUP210	-0.260485171682503	4.91673931680612	-0.193298587888814	0.847316092595087	0.972497703861402	-6.29397954206321
CEP170	0.279155539160955	4.16926092371149	0.193228112475049	0.847371060542203	0.972497703861402	-6.23835291294492
TPSAB1	-0.267587447473067	-3.5850920165028	-0.193143471072582	0.847437078386189	0.972508199169623	-5.88012251878007
KCNG4	0.14689114126541	-1.55534865533336	0.193075230452781	0.847490304891676	0.972508199169623	-5.84437237606353
MAST1	0.24285614886805	-0.830769801037776	0.192894262372857	0.847631460314674	0.972552961839413	-5.88399013062855
ZNF778	0.0998065356712702	3.35374935483316	0.19288406078522	0.847639417719995	0.972552961839413	-6.30127631470222
SFTA2	0.404560965202194	-0.316952505379113	0.192743806890926	0.847748819663129	0.972615316805354	-5.84888987749177
CRTC2	-0.105617298694965	4.86793298187916	-0.19235563662652	0.848051618915463	0.972800530910978	-6.56257898259905
NANOS3	-0.278642941294358	-2.13647333559267	-0.19234725890669	0.84805815436074	0.972800530910978	-5.86098511536085
ZNF99	0.199907200338889	-2.0028752244053	0.192257857226149	0.848127897128005	0.972800530910978	-5.8476798033184
TMEM189-UBE2V1	0.476911468522269	-0.583999491569252	0.192203955484155	0.848169946775905	0.972800530910978	-5.86085663234708
DNAJC5	-0.169513613863773	5.88643883841464	-0.192182235697784	0.848186890868428	0.972800530910978	-6.6430715766719
BANF2	0.205600903908252	-4.42068126261036	0.191966671875762	0.848355060929833	0.972800530910978	-5.87820871606919
BROX	-0.10518126654699	5.70467437629052	-0.191895639425033	0.848410477766251	0.972800530910978	-6.61806053130513
FAM220A	-0.0828275010136961	4.14813013910843	-0.191699260666969	0.848563689046723	0.972800530910978	-6.41138878143992
LMBR1L	0.125657930155763	2.75605559666195	0.191662580028768	0.848592307289362	0.972800530910978	-6.33355427692876
AK9	0.112473962865875	2.57804081510632	0.191633799604263	0.848614761926308	0.972800530910978	-6.06603396999747
TRIP10	0.106784820135393	5.82251630345497	0.191622939503119	0.848623235066378	0.972800530910978	-6.66456281731424
AGPAT1	0.0936572796821336	5.87029191262786	0.191621751396115	0.848624162038302	0.972800530910978	-6.66960999570763
YWHAH	-0.232240262707294	6.29417822487102	-0.191493738326003	0.848724040257566	0.972800530910978	-6.3869055029307
GAGE2D	-0.231225385097013	-4.67254281294341	-0.191451080199084	0.848757323487129	0.972800530910978	-5.87689116319545
MTSS1	0.223375134349784	3.7463211357959	0.191416241055923	0.848784506301063	0.972800530910978	-6.36960319822672
DET1	0.259541271669806	1.4253539764417	0.19140195151316	0.848795655594642	0.972800530910978	-5.9446399814819
NSUN5	-0.121613579331072	4.93813324672832	-0.191270441779289	0.84889826639244	0.972800530910978	-6.52591211841992
MAP3K9	0.0973426024298057	4.119016561574	0.191266363867393	0.848901448235233	0.972800530910978	-6.43519181823007
SLC14A1	-0.333518105265337	-0.935131953685771	-0.190985173146171	0.849120856953256	0.972802662881117	-5.84661197926497
ARNT	-0.0774361830625876	5.57337154437501	-0.190924262532474	0.849168386127447	0.972802662881117	-6.61878549895744
MTERF1	0.176977798644843	4.14631015047533	0.190910211161716	0.849179350635221	0.972802662881117	-6.39764499304383
HERC3	0.15891304406425	4.40862378551557	0.190869000575985	0.849211508081882	0.972802662881117	-6.35407843781368
ARHGAP30	0.3716211693602	0.610333210794622	0.190864022766067	0.849215392384179	0.972802662881117	-5.89204578947916
SRCAP	-0.175367318918645	5.589901665531	-0.190792652642551	0.849271084583812	0.972802662881117	-6.56334941321115
ZNF706	0.0882532008439004	6.53215917468426	0.190769984542039	0.849288773328171	0.972802662881117	-6.70280718842125
MESP2	0.222063609807871	-1.39748422108594	0.190654361344986	0.849378999526861	0.97284293345705	-5.85668845146541
BATF	-0.454161856844181	0.403810857308999	-0.190254675236677	0.849690908862683	0.972908588420298	-5.86581628571949
SAMD4B	-0.12447320052692	5.914548836709	-0.190248077228904	0.849696058055837	0.972908588420298	-6.62184523710815
NXPH3	0.297905477973221	-1.07755839260389	0.190231883600869	0.849708695855745	0.972908588420298	-5.85056810916979
PSMD4	-0.115480116207414	7.42550029170999	-0.190222014912522	0.84971639757781	0.972908588420298	-6.75145392892945
DDX42	-0.255749190359648	6.80658205105032	-0.190198140367539	0.849735029811607	0.972908588420298	-6.49530207534715
FAM25C	-0.216035711731107	-4.31246017434346	-0.190068878660471	0.849835910055675	0.972908588420298	-5.87734375671421
FKRP	0.101532451205288	3.28096573244429	0.190052971416704	0.84984832478495	0.972908588420298	-6.27837231065526
WDTC1	-0.118664564033654	4.12981842073297	-0.190016356070449	0.8498769011945	0.972908588420298	-6.35961248468328
RPL38	-0.141608282881286	8.907648031239	-0.189891568991025	0.849974292657971	0.972955204363087	-6.7953993313971
RPRM	-0.258004403280676	-3.14303919077045	-0.189823047227863	0.850027772225738	0.972955204363087	-5.86745938177818
AP001055.1	-0.213910160304155	-1.63833960261526	-0.189644212794317	0.85016735147066	0.973051922972509	-5.84887400892926
SYCP1	0.187500855015276	-5.02247745131932	0.189520521695657	0.850263894470364	0.973091247870893	-5.87841998587767
RWDD1	-0.0990242363720741	5.7225846856042	-0.189459049333781	0.850311875545283	0.973091247870893	-6.64766583059435
SLC9B2	0.219610204820787	2.52226820633026	0.189168220435375	0.850538884155753	0.973261073720359	-6.11600931546345
GID4	-0.0750230407607322	3.57106031733938	-0.189127770888637	0.850570458347595	0.973261073720359	-6.41114400136328
TMEM135	0.0955337745592132	4.85813145386755	0.188869784080645	0.850771843993778	0.973311812699526	-6.56259145838372
KATNB1	-0.0951102432989333	4.39012803739417	-0.188840777789869	0.850794487055803	0.973311812699526	-6.41249556815159
FAM129B	0.166099421116331	7.16818804019911	0.188802065311532	0.850824707215324	0.973311812699526	-6.73531025695432
WTH3DI	-0.338662646866336	-2.0068202702288	-0.188469963348961	0.851083965495008	0.973311812699526	-5.86612916909629
SRL	0.245511664975678	-2.32641613289836	0.188366008415515	0.851165122200762	0.973311812699526	-5.84971452712833
TARSL2	-0.119135844693787	3.07869183200734	-0.18829976954962	0.851216835144051	0.973311812699526	-6.31137363505394
NSRP1	-0.0761528587464334	5.11244400206359	-0.188286932005797	0.851226857540744	0.973311812699526	-6.52635633822166
SEMG1	-0.250566264108171	-4.02628724740239	-0.188242833635135	0.851261285759552	0.973311812699526	-5.87823618329625
SF3A2	0.116271648807327	4.93695139450925	0.1881418887384	0.851340095952986	0.973311812699526	-6.56341888541202
CD22	-0.331832234058115	-2.96913582340763	-0.188104980439282	0.851368911559923	0.973311812699526	-5.85925131800333
NPIPA3	0.27217185460149	-0.0146712204148995	0.188095681142369	0.851376171880029	0.973311812699526	-5.89383305219096
IBTK	0.361703467681168	5.7105138182129	0.188074347591909	0.851392827855152	0.973311812699526	-6.4231141977971
CEP135	-0.130733200292798	3.51043169733552	-0.188072492692015	0.851394276054546	0.973311812699526	-6.38831809608457
BCHE	-0.387778162342579	-0.775849935571636	-0.187975913758554	0.851469680051603	0.973311812699526	-5.88589745376176
NOMO2	-0.144040722667697	6.73864090152171	-0.187966739341724	0.851476843049288	0.973311812699526	-6.6775186027356
RSPRY1	0.228806049288411	4.97810458141522	0.187941787689075	0.851496324310607	0.973311812699526	-6.30932879465765
MRLN	-0.291825930071061	-2.38034485280488	-0.18755665944714	0.851797028924322	0.973506243338978	-5.86919331327112
GABRD	0.250989704275032	-3.81675715961491	0.187513096225617	0.851831044077972	0.973506243338978	-5.86438389522486
GCSH	-0.127875965515407	4.40027541010822	-0.187502258109698	0.851839506769049	0.973506243338978	-6.49863557759834
MISP3	0.228306073984387	1.50688917248313	0.187430727686652	0.85189536007597	0.973506243338978	-5.92734692119237
TMEM190	-0.202290860546358	-3.25304664893062	-0.187296046501096	0.852000525636918	0.973506243338978	-5.86677114427224
EXD3	-0.122939184733902	2.9617383488725	-0.187253327231162	0.852033883464163	0.973506243338978	-6.1568453259751
